transaction_id,customer_id,amount,transaction_type,channel,merchant_category,timestamp,status,risk_score,segment,credit_score,is_fraud
5934,1806,13.54,compra,web,varejo,2025-02-19 04:00:00,approved,29.01,Premium,817,False
19577,5027,109.4,saque,pos,varejo,2025-02-19 05:00:00,approved,98.21,Premium,719,False
7434,4839,47.49,transferencia,pos,viagem,2025-02-19 05:00:00,approved,15.08,Standard,574,False
24950,5361,149.04,compra,app,varejo,2025-02-19 06:00:00,approved,29.55,Premium,690,False
22833,4253,38.71,pagamento,app,eletronico,2025-02-19 06:00:00,approved,41.83,Premium,590,False
9037,2640,508.38,compra,web,alimentacao,2025-02-19 06:00:00,approved,5.82,Premium,900,False
17946,5579,7.36,compra,web,viagem,2025-02-19 07:00:00,approved,75.22,High-Risk,473,False
29084,2040,53.06,transferencia,app,servicos,2025-02-19 07:00:00,approved,72.66,Standard,671,False
26393,1782,90.04,pagamento,app,servicos,2025-02-19 07:00:00,approved,5.76,Standard,451,False
1989,7430,119.85,saque,app,alimentacao,2025-02-19 07:00:00,approved,42.61,Premium,594,False
22566,4451,79.95,compra,atm,varejo,2025-02-19 07:00:00,approved,1.26,Standard,756,False
20112,2107,17.38,saque,pos,eletronico,2025-02-19 08:00:00,approved,60.48,Premium,689,False
7725,6437,168.14,saque,web,saude,2025-02-19 08:00:00,approved,15.45,Standard,488,False
11752,7233,26.88,compra,app,servicos,2025-02-19 08:00:00,approved,42.1,Premium,652,False
7575,5703,20.75,pagamento,app,varejo,2025-02-19 08:00:00,approved,7.14,Premium,631,False
8725,696,90.44,transferencia,web,servicos,2025-02-19 08:00:00,approved,83.7,High-Risk,586,False
16301,2894,15.36,compra,web,servicos,2025-02-19 08:00:00,declined,35.24,Premium,632,False
29962,6422,13.57,compra,atm,varejo,2025-02-19 09:00:00,approved,71.84,Premium,323,False
26598,3000,39.82,saque,app,alimentacao,2025-02-19 09:00:00,approved,51.32,Premium,749,False
11023,6415,23.96,compra,web,servicos,2025-02-19 10:00:00,approved,36.87,Standard,809,False
16291,5384,19.45,compra,app,alimentacao,2025-02-19 12:00:00,approved,93.85,Standard,521,False
24253,1686,41.54,transferencia,web,servicos,2025-02-19 12:00:00,approved,18.58,Premium,300,False
2401,476,8.5,saque,pos,varejo,2025-02-19 12:00:00,approved,79.39,Standard,837,False
15224,3821,24.32,compra,app,varejo,2025-02-19 12:00:00,approved,74.84,Premium,689,False
10722,4626,23.0,transferencia,web,varejo,2025-02-19 13:00:00,approved,46.45,Premium,464,False
15219,3843,89.39,compra,app,eletronico,2025-02-19 13:00:00,declined,79.77,Standard,623,False
5886,6373,248.49,compra,web,varejo,2025-02-19 13:00:00,approved,34.78,Premium,757,False
24442,7484,123.13,compra,web,eletronico,2025-02-19 13:00:00,approved,93.44,Premium,612,False
8702,5823,326.6,compra,atm,eletronico,2025-02-19 13:00:00,approved,69.96,Premium,575,False
24267,5703,22.78,compra,web,eletronico,2025-02-19 13:00:00,approved,34.83,Premium,498,False
21227,4323,21.67,saque,app,eletronico,2025-02-19 13:00:00,approved,66.93,Premium,450,False
12337,1161,35.12,compra,app,alimentacao,2025-02-19 13:00:00,approved,33.22,Premium,682,False
8251,443,119.7,compra,web,saude,2025-02-19 14:00:00,approved,34.64,Premium,687,False
609,1994,89.63,transferencia,app,varejo,2025-02-19 14:00:00,approved,55.46,Premium,660,False
22240,1915,22.0,saque,app,alimentacao,2025-02-19 15:00:00,approved,12.47,Premium,590,False
402,7141,90.33,compra,pos,saude,2025-02-19 15:00:00,approved,8.48,Premium,703,False
20257,1841,410.41,saque,pos,varejo,2025-02-19 15:00:00,approved,59.62,Premium,422,False
10108,4627,35.43,compra,pos,viagem,2025-02-19 15:00:00,approved,32.28,Standard,562,False
20372,6108,625.51,compra,web,saude,2025-02-19 15:00:00,approved,17.02,Premium,620,False
10987,5681,25.68,compra,app,alimentacao,2025-02-19 16:00:00,approved,71.16,Standard,742,False
27363,2448,20.7,pagamento,pos,varejo,2025-02-19 16:00:00,approved,67.93,Standard,693,False
23699,6514,33.75,transferencia,app,servicos,2025-02-19 17:00:00,approved,34.68,Premium,505,False
17381,5261,13.0,pagamento,web,viagem,2025-02-19 17:00:00,approved,28.76,Standard,618,False
18967,7293,26.09,transferencia,app,varejo,2025-02-19 17:00:00,approved,48.32,Premium,470,False
16947,6009,155.45,compra,web,saude,2025-02-19 17:00:00,approved,87.06,Premium,824,False
14275,2197,61.57,saque,app,eletronico,2025-02-19 17:00:00,approved,31.46,Premium,890,False
26426,6177,658.02,compra,app,varejo,2025-02-19 18:00:00,approved,79.48,Premium,470,False
3093,5659,78.62,compra,app,saude,2025-02-19 18:00:00,approved,73.79,High-Risk,551,False
10136,2019,312.04,compra,atm,eletronico,2025-02-19 18:00:00,approved,24.04,Premium,529,False
6029,6743,23.23,compra,app,varejo,2025-02-19 18:00:00,approved,49.4,Premium,597,False
11134,2069,44.6,compra,web,alimentacao,2025-02-19 18:00:00,approved,73.32,Standard,821,False
20896,6856,15.35,pagamento,web,varejo,2025-02-19 18:00:00,approved,70.79,High-Risk,391,False
2824,6948,71.32,compra,web,varejo,2025-02-19 18:00:00,approved,46.05,Premium,657,False
12960,5135,107.71,compra,web,varejo,2025-02-19 19:00:00,approved,23.46,Premium,900,False
22966,7519,115.84,compra,pos,servicos,2025-02-19 19:00:00,approved,30.38,Standard,640,False
1294,3276,58.35,compra,pos,alimentacao,2025-02-19 20:00:00,approved,80.1,Premium,848,False
15505,4996,468.71,compra,pos,saude,2025-02-19 20:00:00,approved,45.22,Standard,727,False
24335,7316,5.45,saque,pos,varejo,2025-02-19 20:00:00,approved,44.09,Premium,560,False
25906,7268,158.28,transferencia,app,servicos,2025-02-19 21:00:00,approved,77.07,Premium,648,False
2747,619,35.01,saque,atm,servicos,2025-02-19 22:00:00,declined,76.88,Standard,684,False
4974,4763,5.75,compra,atm,varejo,2025-02-19 22:00:00,approved,99.7,Premium,643,False
6011,663,124.02,compra,web,varejo,2025-02-19 22:00:00,approved,47.54,Premium,682,False
24478,384,305.93,transferencia,pos,varejo,2025-02-19 22:00:00,approved,99.59,Premium,513,False
24833,417,306.12,compra,web,eletronico,2025-02-19 22:00:00,approved,93.19,High-Risk,767,False
24197,4783,13.69,compra,pos,varejo,2025-02-19 22:00:00,approved,79.18,Premium,574,False
13913,3073,11.61,saque,app,eletronico,2025-02-19 22:00:00,approved,95.86,Premium,570,False
23078,6454,94.85,pagamento,atm,varejo,2025-02-19 22:00:00,declined,62.72,Premium,723,False
16858,2394,9.35,compra,app,eletronico,2025-02-19 23:00:00,approved,2.73,Premium,815,False
19806,920,40.15,compra,app,eletronico,2025-02-19 23:00:00,approved,10.95,High-Risk,875,False
26007,3015,99.4,transferencia,app,eletronico,2025-02-19 23:00:00,approved,42.47,Premium,407,False
7680,7538,342.49,transferencia,pos,servicos,2025-02-19 23:00:00,approved,60.38,Premium,502,False
10824,3810,159.34,compra,app,eletronico,2025-02-19 23:00:00,approved,97.62,Standard,722,False
14020,6955,13.55,compra,web,eletronico,2025-02-19 23:00:00,approved,96.45,Standard,759,False
22161,6922,78.74,compra,app,varejo,2025-02-20 00:00:00,approved,32.49,Premium,593,False
3824,6898,219.38,transferencia,app,varejo,2025-02-20 00:00:00,approved,28.32,Standard,521,False
27241,5495,29.17,transferencia,web,viagem,2025-02-20 00:00:00,approved,42.05,Standard,564,False
12908,4787,13.45,pagamento,pos,alimentacao,2025-02-20 01:00:00,declined,54.92,Standard,780,False
11895,3216,119.97,pagamento,web,saude,2025-02-20 01:00:00,approved,1.1,Standard,881,False
9700,1278,1190.42,transferencia,pos,servicos,2025-02-20 01:00:00,approved,32.82,Premium,883,False
4542,6679,104.81,compra,app,eletronico,2025-02-20 01:00:00,approved,3.46,Premium,590,False
26442,109,305.64,compra,app,alimentacao,2025-02-20 01:00:00,approved,43.29,Premium,764,False
2963,7270,9.19,compra,pos,varejo,2025-02-20 01:00:00,approved,59.98,Premium,724,False
7807,6134,17.0,transferencia,pos,varejo,2025-02-20 01:00:00,approved,5.5,Standard,650,False
13025,3450,444.82,transferencia,pos,varejo,2025-02-20 02:00:00,approved,82.34,Standard,563,False
5272,138,315.61,compra,app,servicos,2025-02-20 02:00:00,approved,4.32,Standard,352,False
7981,4663,48.86,compra,web,varejo,2025-02-20 02:00:00,approved,70.21,Standard,763,False
13065,6311,631.51,transferencia,web,alimentacao,2025-02-20 03:00:00,approved,27.52,Premium,608,False
25425,6178,1012.67,saque,web,alimentacao,2025-02-20 03:00:00,approved,97.65,Premium,781,False
11310,2993,29.15,compra,app,eletronico,2025-02-20 03:00:00,approved,11.06,Premium,637,False
26725,2769,67.83,compra,pos,varejo,2025-02-20 03:00:00,approved,44.57,Premium,635,False
27141,4990,195.58,transferencia,atm,alimentacao,2025-02-20 03:00:00,declined,3.97,Standard,665,False
251,6365,216.65,compra,pos,saude,2025-02-20 04:00:00,approved,26.47,Premium,712,False
16671,3141,49.9,compra,web,saude,2025-02-20 04:00:00,approved,33.76,Premium,522,False
22740,1133,5.58,compra,web,alimentacao,2025-02-20 04:00:00,approved,75.95,Premium,437,False
17926,645,62.24,compra,app,eletronico,2025-02-20 04:00:00,approved,84.8,Premium,550,False
10488,4033,76.49,compra,atm,varejo,2025-02-20 04:00:00,approved,6.91,Premium,526,False
6724,6590,17.38,compra,atm,servicos,2025-02-20 05:00:00,approved,47.69,Premium,761,False
17345,5637,149.7,saque,app,servicos,2025-02-20 05:00:00,approved,42.36,Standard,663,False
2395,4179,158.54,compra,atm,varejo,2025-02-20 05:00:00,approved,71.35,Standard,850,False
13733,547,97.42,pagamento,app,eletronico,2025-02-20 06:00:00,approved,36.04,Standard,799,False
20340,6267,122.62,compra,pos,servicos,2025-02-20 06:00:00,declined,12.83,Premium,654,False
1522,5508,31.71,compra,app,viagem,2025-02-20 06:00:00,approved,33.65,Premium,652,False
25897,262,1624.14,compra,app,servicos,2025-02-20 06:00:00,approved,18.92,Standard,751,False
9855,310,92.84,compra,app,varejo,2025-02-20 07:00:00,approved,43.6,Premium,653,False
16978,7202,149.43,transferencia,app,servicos,2025-02-20 07:00:00,approved,64.68,Standard,900,False
19229,7768,5.0,compra,app,eletronico,2025-02-20 08:00:00,declined,94.02,Premium,814,False
17089,7359,926.34,saque,app,viagem,2025-02-20 09:00:00,approved,50.6,Premium,457,False
6812,3053,111.2,compra,app,viagem,2025-02-20 09:00:00,approved,70.86,Premium,810,False
23708,4954,12577.24,saque,pos,alimentacao,2025-02-20 09:00:00,approved,46.61,High-Risk,607,False
28652,5304,59.05,compra,web,alimentacao,2025-02-20 09:00:00,approved,43.12,Standard,754,False
19770,7174,482.52,compra,atm,saude,2025-02-20 09:00:00,approved,59.24,High-Risk,488,False
1290,1537,382.69,saque,web,alimentacao,2025-02-20 09:00:00,approved,99.2,Premium,572,False
24690,322,562.44,pagamento,web,varejo,2025-02-20 09:00:00,approved,27.22,Standard,709,False
3077,3852,123.89,compra,app,eletronico,2025-02-20 10:00:00,approved,90.89,Standard,721,False
14938,5869,403.13,pagamento,web,varejo,2025-02-20 10:00:00,approved,73.76,Standard,608,False
13953,2724,627.51,compra,app,saude,2025-02-20 10:00:00,approved,65.54,Standard,447,False
15096,879,213.29,compra,web,varejo,2025-02-20 11:00:00,approved,85.36,Premium,657,False
15709,7602,16.05,saque,atm,alimentacao,2025-02-20 11:00:00,approved,15.79,Premium,593,False
13157,5987,246.76,compra,web,viagem,2025-02-20 12:00:00,approved,63.87,Premium,739,False
1742,3366,13.24,compra,app,saude,2025-02-20 12:00:00,approved,77.46,Standard,900,False
28255,3301,30.39,transferencia,atm,saude,2025-02-20 12:00:00,approved,20.65,Premium,675,False
19272,4958,103.17,compra,web,servicos,2025-02-20 12:00:00,approved,58.84,Premium,604,False
24130,5074,30.07,transferencia,web,eletronico,2025-02-20 12:00:00,approved,4.55,Standard,487,False
29705,6196,13.35,compra,pos,saude,2025-02-20 14:00:00,approved,30.39,Standard,900,False
7854,566,311.93,transferencia,pos,varejo,2025-02-20 14:00:00,approved,0.9,Standard,300,False
8324,3325,10.13,pagamento,pos,alimentacao,2025-02-20 14:00:00,declined,60.37,Premium,661,False
28963,4440,91.33,transferencia,web,eletronico,2025-02-20 15:00:00,approved,52.13,Premium,892,False
4534,7853,56.66,saque,atm,saude,2025-02-20 15:00:00,approved,59.84,Premium,786,False
11202,5005,73.4,pagamento,pos,varejo,2025-02-20 15:00:00,approved,82.47,Standard,556,False
26185,3607,92.07,transferencia,app,varejo,2025-02-20 15:00:00,approved,31.53,Premium,602,False
29198,6513,40.52,compra,app,saude,2025-02-20 15:00:00,approved,92.42,Premium,541,False
13833,5042,2010.9,compra,atm,alimentacao,2025-02-20 15:00:00,approved,54.29,Premium,843,False
21299,6274,11.15,compra,web,varejo,2025-02-20 15:00:00,approved,77.41,High-Risk,841,False
16574,6997,8.57,transferencia,atm,eletronico,2025-02-20 16:00:00,approved,9.94,Premium,468,False
1577,7866,404.85,pagamento,web,eletronico,2025-02-20 16:00:00,approved,37.24,Standard,835,False
16655,6301,317.46,compra,app,varejo,2025-02-20 16:00:00,approved,75.34,Standard,810,False
2214,7739,42.0,compra,app,varejo,2025-02-20 16:00:00,declined,48.96,Standard,747,False
21592,6458,61.44,saque,pos,servicos,2025-02-20 16:00:00,approved,46.93,Standard,794,False
4692,5667,200.68,transferencia,web,alimentacao,2025-02-20 17:00:00,approved,80.66,Premium,463,False
25999,5665,752.64,compra,pos,saude,2025-02-20 17:00:00,approved,32.51,High-Risk,468,False
27393,389,70.13,transferencia,app,saude,2025-02-20 17:00:00,approved,65.88,Premium,650,False
23218,4064,242.46,compra,web,eletronico,2025-02-20 18:00:00,approved,46.45,Standard,454,False
7577,3387,48.02,compra,app,servicos,2025-02-20 18:00:00,declined,74.36,Standard,300,False
21902,297,73.03,saque,web,varejo,2025-02-20 18:00:00,approved,53.66,Premium,541,False
14675,1946,34.55,compra,app,varejo,2025-02-20 18:00:00,approved,21.32,High-Risk,667,False
13878,2582,516.76,compra,atm,viagem,2025-02-20 19:00:00,approved,84.1,Standard,736,False
9411,7689,183.17,transferencia,web,viagem,2025-02-20 19:00:00,approved,52.08,Premium,677,False
2010,7612,24.99,compra,app,varejo,2025-02-20 19:00:00,approved,87.78,Premium,659,False
22193,7921,132.86,compra,app,varejo,2025-02-20 19:00:00,approved,39.77,Premium,386,False
6113,5638,93.19,compra,atm,saude,2025-02-20 20:00:00,approved,24.35,Premium,502,False
16622,1447,409.5,saque,web,servicos,2025-02-20 20:00:00,approved,29.47,Premium,834,False
25296,65,5.0,saque,app,servicos,2025-02-20 20:00:00,approved,65.17,Premium,413,False
13281,491,6.7,saque,web,eletronico,2025-02-20 21:00:00,approved,79.46,Standard,503,False
26822,3849,177.47,compra,app,alimentacao,2025-02-20 21:00:00,approved,21.59,Premium,738,False
16587,2485,289.67,compra,pos,servicos,2025-02-20 21:00:00,approved,8.81,Premium,428,False
9490,6203,77.3,saque,app,viagem,2025-02-20 21:00:00,approved,59.58,Standard,524,False
11853,5092,31.87,compra,app,varejo,2025-02-20 21:00:00,approved,80.7,Premium,750,False
16028,5833,22.27,compra,web,eletronico,2025-02-20 22:00:00,approved,76.62,High-Risk,611,False
12227,4819,148.19,transferencia,pos,varejo,2025-02-20 22:00:00,approved,80.71,Standard,697,False
20058,2305,72.04,compra,app,viagem,2025-02-20 22:00:00,approved,74.1,Standard,679,False
16733,5851,16.26,transferencia,app,servicos,2025-02-20 22:00:00,approved,17.31,Premium,759,False
5215,3744,18.52,saque,pos,alimentacao,2025-02-20 23:00:00,approved,45.95,Premium,538,False
13232,5826,337.68,compra,web,eletronico,2025-02-20 23:00:00,approved,89.02,Premium,595,False
14007,7272,243.82,pagamento,web,eletronico,2025-02-20 23:00:00,approved,34.28,Standard,576,False
2914,5170,173.91,compra,app,eletronico,2025-02-21 00:00:00,approved,72.96,Premium,676,False
12091,3566,29.52,pagamento,pos,servicos,2025-02-21 00:00:00,approved,4.01,Standard,611,False
26038,1641,288.71,compra,pos,alimentacao,2025-02-21 01:00:00,approved,58.17,Standard,371,False
19319,7488,42.61,transferencia,app,servicos,2025-02-21 02:00:00,approved,12.08,Premium,717,False
18688,2367,14.36,compra,web,alimentacao,2025-02-21 02:00:00,approved,42.27,Premium,847,False
8772,2116,124.76,compra,pos,alimentacao,2025-02-21 02:00:00,approved,36.22,High-Risk,597,False
2452,234,60.83,compra,web,servicos,2025-02-21 02:00:00,approved,94.67,Premium,900,False
19001,1969,101.95,compra,app,alimentacao,2025-02-21 02:00:00,approved,87.78,Premium,437,False
28026,4549,23.92,compra,web,servicos,2025-02-21 03:00:00,approved,15.29,Premium,724,False
9732,1352,1167.42,compra,pos,eletronico,2025-02-21 03:00:00,approved,29.36,Premium,806,False
20050,6363,39.77,compra,app,varejo,2025-02-21 04:00:00,approved,77.85,Standard,622,False
5853,6859,5.23,pagamento,pos,alimentacao,2025-02-21 04:00:00,approved,41.76,Premium,684,False
2023,245,20.96,compra,pos,servicos,2025-02-21 05:00:00,approved,75.03,Premium,620,False
3211,7600,45.84,compra,app,varejo,2025-02-21 05:00:00,approved,42.28,Premium,695,False
21424,5033,51.68,compra,app,eletronico,2025-02-21 05:00:00,approved,31.17,Premium,529,False
18797,6890,87.05,compra,app,alimentacao,2025-02-21 05:00:00,approved,1.67,Standard,451,False
13602,653,25.46,pagamento,app,varejo,2025-02-21 06:00:00,approved,24.24,Premium,408,False
28661,6405,26.83,compra,pos,eletronico,2025-02-21 06:00:00,approved,84.62,Premium,623,False
556,5100,37.02,compra,atm,alimentacao,2025-02-21 07:00:00,approved,14.1,Standard,772,False
8741,2560,12.99,pagamento,app,eletronico,2025-02-21 07:00:00,declined,0.93,Standard,427,False
8029,5223,59.72,transferencia,app,saude,2025-02-21 07:00:00,approved,95.29,Standard,900,False
6778,1142,42.49,saque,app,servicos,2025-02-21 08:00:00,approved,11.59,Premium,480,False
4124,7212,84.21,compra,atm,alimentacao,2025-02-21 08:00:00,approved,75.49,Premium,716,False
10007,1578,103.65,compra,pos,servicos,2025-02-21 08:00:00,approved,58.4,Standard,582,False
6846,1335,15.85,compra,web,eletronico,2025-02-21 09:00:00,approved,56.81,Standard,625,False
12571,241,27.28,compra,web,alimentacao,2025-02-21 09:00:00,approved,46.47,Premium,837,False
14702,592,24.36,compra,pos,alimentacao,2025-02-21 09:00:00,approved,59.0,Standard,900,False
13997,3368,216.41,compra,app,varejo,2025-02-21 09:00:00,approved,24.28,Standard,448,False
5914,5317,21.4,compra,app,eletronico,2025-02-21 09:00:00,approved,77.5,Premium,604,False
8490,192,30.06,compra,web,saude,2025-02-21 10:00:00,approved,94.43,Premium,300,False
3957,1972,661.43,compra,pos,varejo,2025-02-21 11:00:00,approved,44.09,High-Risk,663,False
17346,6144,217.9,saque,atm,viagem,2025-02-21 11:00:00,approved,41.32,Premium,371,False
1283,5536,144.96,compra,atm,servicos,2025-02-21 11:00:00,approved,25.49,Premium,885,False
5381,6463,162.37,compra,pos,servicos,2025-02-21 12:00:00,approved,82.65,Premium,483,False
25335,7934,42.79,compra,pos,varejo,2025-02-21 12:00:00,approved,90.94,Premium,577,False
10507,3105,393.89,saque,web,alimentacao,2025-02-21 12:00:00,approved,18.55,Premium,831,False
25388,7656,64.81,saque,web,varejo,2025-02-21 12:00:00,approved,25.23,Standard,757,False
29278,492,59.83,compra,app,alimentacao,2025-02-21 12:00:00,approved,57.55,Standard,722,False
27948,1055,151.58,compra,web,viagem,2025-02-21 12:00:00,approved,66.7,Standard,523,False
23141,3248,77.62,saque,pos,alimentacao,2025-02-21 12:00:00,approved,35.71,Premium,461,False
10030,6222,5.0,compra,atm,alimentacao,2025-02-21 13:00:00,approved,58.4,Premium,639,False
8151,1063,77.17,transferencia,atm,eletronico,2025-02-21 13:00:00,approved,54.88,Premium,608,False
25165,3581,61.95,compra,app,viagem,2025-02-21 13:00:00,approved,99.66,Premium,639,False
322,2952,14.52,compra,pos,varejo,2025-02-21 14:00:00,approved,54.16,Premium,710,False
21631,5670,436.19,transferencia,web,eletronico,2025-02-21 14:00:00,approved,17.01,Premium,648,False
389,6961,41.97,saque,pos,viagem,2025-02-21 14:00:00,approved,58.22,Standard,395,False
20594,6811,25.96,compra,web,eletronico,2025-02-21 14:00:00,approved,48.84,Premium,591,False
819,2088,89.83,transferencia,web,eletronico,2025-02-21 15:00:00,approved,88.43,Standard,509,False
7757,3176,255.78,compra,atm,alimentacao,2025-02-21 15:00:00,approved,77.59,Premium,809,False
18500,2260,134.06,compra,pos,eletronico,2025-02-21 15:00:00,approved,54.09,Standard,730,False
8155,7403,232.49,compra,app,varejo,2025-02-21 16:00:00,declined,87.89,Standard,558,True
13190,2327,69.34,compra,web,varejo,2025-02-21 16:00:00,approved,85.69,High-Risk,659,False
28721,5384,204.25,transferencia,app,eletronico,2025-02-21 16:00:00,approved,6.35,Standard,654,False
2084,2563,806.35,compra,web,alimentacao,2025-02-21 16:00:00,approved,27.26,Standard,700,False
13078,6450,151.1,transferencia,app,servicos,2025-02-21 16:00:00,declined,65.39,Premium,610,False
10150,799,5.0,compra,web,viagem,2025-02-21 17:00:00,declined,99.53,Premium,568,False
5981,352,65.91,compra,pos,varejo,2025-02-21 17:00:00,declined,58.38,Standard,900,False
25406,6761,12.27,compra,web,alimentacao,2025-02-21 17:00:00,approved,45.25,Premium,476,False
1767,4293,141.18,compra,pos,viagem,2025-02-21 18:00:00,approved,62.75,Premium,672,False
4748,4758,65.53,transferencia,web,servicos,2025-02-21 18:00:00,approved,6.55,Premium,439,False
17634,6734,118.58,compra,atm,saude,2025-02-21 18:00:00,approved,57.45,Standard,528,False
12257,6239,69.88,compra,app,viagem,2025-02-21 18:00:00,approved,88.51,Standard,832,False
6657,341,72.1,compra,web,varejo,2025-02-21 18:00:00,approved,7.51,Standard,734,False
4852,1527,759.45,saque,pos,varejo,2025-02-21 19:00:00,approved,48.97,Premium,702,False
23027,602,185.48,compra,app,varejo,2025-02-21 19:00:00,approved,68.42,Premium,519,False
19277,5514,55.36,compra,pos,alimentacao,2025-02-21 19:00:00,approved,75.83,Standard,456,False
2094,4967,360.13,saque,app,varejo,2025-02-21 19:00:00,approved,44.97,Premium,639,False
25271,4666,133.24,pagamento,app,servicos,2025-02-21 19:00:00,approved,51.0,Standard,557,False
24578,4474,81.17,pagamento,app,alimentacao,2025-02-21 20:00:00,approved,94.79,Premium,487,False
10162,283,209.49,compra,app,viagem,2025-02-21 20:00:00,approved,0.55,Premium,797,False
4898,5718,14.12,compra,web,servicos,2025-02-21 21:00:00,approved,6.85,Premium,495,False
20866,2425,168.5,transferencia,pos,saude,2025-02-21 21:00:00,approved,62.99,High-Risk,478,False
13323,6935,33.64,pagamento,app,saude,2025-02-21 22:00:00,approved,33.41,Standard,682,False
23513,2824,501.5,compra,pos,alimentacao,2025-02-21 22:00:00,approved,50.05,Premium,678,False
28532,4137,475.6,pagamento,web,eletronico,2025-02-21 23:00:00,approved,0.34,Premium,853,False
16361,1969,34.8,compra,web,servicos,2025-02-21 23:00:00,approved,39.06,Premium,569,False
10792,5626,91.03,transferencia,app,saude,2025-02-21 23:00:00,approved,69.75,Premium,495,False
26897,7271,48.91,compra,web,alimentacao,2025-02-21 23:00:00,approved,64.08,Premium,312,False
11829,3524,48.08,compra,web,varejo,2025-02-22 00:00:00,approved,28.46,Standard,489,False
16090,2287,38.24,pagamento,pos,eletronico,2025-02-22 00:00:00,approved,92.34,Premium,620,False
4102,3294,284.94,compra,pos,eletronico,2025-02-22 00:00:00,approved,71.3,Premium,595,False
17093,7339,48.67,compra,web,servicos,2025-02-22 01:00:00,approved,18.39,Premium,535,False
10797,7880,265.26,transferencia,app,eletronico,2025-02-22 01:00:00,approved,28.06,High-Risk,525,False
14795,1229,25.45,compra,app,eletronico,2025-02-22 01:00:00,approved,53.92,Premium,486,False
21322,4605,58.41,compra,pos,saude,2025-02-22 02:00:00,approved,51.79,Standard,387,False
10904,7304,123.0,compra,app,alimentacao,2025-02-22 03:00:00,approved,21.32,Standard,768,False
19548,4609,8.81,pagamento,web,varejo,2025-02-22 03:00:00,approved,88.75,Standard,597,False
6078,2467,39.17,compra,web,alimentacao,2025-02-22 03:00:00,approved,88.22,Standard,850,False
4806,5382,51.6,compra,app,varejo,2025-02-22 04:00:00,approved,92.22,Premium,527,False
24123,1079,69.9,compra,web,servicos,2025-02-22 04:00:00,approved,78.18,High-Risk,516,False
28040,2665,79.06,saque,pos,varejo,2025-02-22 04:00:00,approved,83.79,Standard,773,False
21807,180,456.99,transferencia,pos,alimentacao,2025-02-22 05:00:00,approved,97.0,Standard,649,False
12033,196,5.0,pagamento,app,varejo,2025-02-22 05:00:00,approved,20.11,Premium,750,False
2784,2608,570.83,compra,web,alimentacao,2025-02-22 05:00:00,approved,78.93,Premium,664,False
2312,120,1364.43,compra,web,eletronico,2025-02-22 05:00:00,approved,43.59,Standard,353,False
17097,6512,21.64,pagamento,app,viagem,2025-02-22 05:00:00,approved,59.59,Standard,775,False
4946,3384,9.76,transferencia,web,viagem,2025-02-22 05:00:00,approved,89.2,Premium,450,False
21325,29,31.03,saque,app,varejo,2025-02-22 05:00:00,approved,15.93,Standard,713,False
27866,5799,7.49,pagamento,app,servicos,2025-02-22 05:00:00,approved,12.03,Premium,487,False
12475,177,38.61,transferencia,pos,servicos,2025-02-22 05:00:00,approved,78.85,Premium,804,False
16887,4348,33.49,compra,app,saude,2025-02-22 06:00:00,declined,63.25,Premium,818,False
8475,1851,39.46,compra,web,varejo,2025-02-22 06:00:00,approved,23.07,Premium,787,False
2274,2208,299.88,compra,app,servicos,2025-02-22 06:00:00,approved,46.81,Premium,570,False
25631,4651,25.94,saque,pos,varejo,2025-02-22 06:00:00,approved,81.65,Premium,642,False
2406,152,333.19,transferencia,pos,servicos,2025-02-22 07:00:00,approved,70.53,Premium,861,False
3931,6866,18.9,compra,atm,varejo,2025-02-22 08:00:00,approved,71.78,Premium,667,False
3649,224,101.08,compra,pos,alimentacao,2025-02-22 08:00:00,approved,35.31,High-Risk,727,False
12715,1688,22.55,transferencia,app,saude,2025-02-22 08:00:00,approved,29.2,Premium,583,False
29560,3939,290.31,pagamento,atm,varejo,2025-02-22 08:00:00,approved,3.11,Standard,646,False
1252,7651,10.78,compra,web,alimentacao,2025-02-22 08:00:00,approved,31.03,Premium,900,False
15290,5454,14.8,transferencia,web,varejo,2025-02-22 09:00:00,approved,32.86,Standard,519,False
19348,1861,304.41,transferencia,app,eletronico,2025-02-22 09:00:00,declined,14.37,Standard,507,True
5020,1521,71.11,compra,atm,eletronico,2025-02-22 09:00:00,approved,45.03,Premium,585,False
12487,3242,74.68,saque,web,saude,2025-02-22 10:00:00,approved,33.28,Standard,867,False
4402,714,894.39,saque,app,eletronico,2025-02-22 10:00:00,approved,99.25,Premium,835,False
8948,4052,260.86,saque,app,servicos,2025-02-22 10:00:00,approved,65.26,Premium,572,False
27100,2970,54.57,compra,web,servicos,2025-02-22 10:00:00,approved,32.19,Standard,808,False
3121,7316,222.86,saque,app,varejo,2025-02-22 10:00:00,approved,80.2,Premium,659,False
10183,1531,141.94,transferencia,pos,varejo,2025-02-22 11:00:00,approved,40.93,Premium,516,False
11745,1634,5.0,compra,web,varejo,2025-02-22 11:00:00,approved,24.93,Premium,685,False
12964,702,10.83,compra,web,eletronico,2025-02-22 11:00:00,approved,60.94,Premium,685,False
11527,7379,6.04,compra,atm,alimentacao,2025-02-22 11:00:00,approved,26.11,Premium,543,False
7212,4061,789.67,transferencia,web,alimentacao,2025-02-22 12:00:00,approved,7.55,Premium,900,False
27323,5628,71.65,compra,atm,varejo,2025-02-22 12:00:00,approved,49.5,Premium,567,False
